wo,coord_focal,cliente,plataforma,proposta_comercial,id_ticket_req,po_contrato,draft_codigo,data_draft,doc,num_doc,data_doc,escopo,faturado_por,exterior_com_iss,vl_bruto,cofins_3,csll_1,inss_11,irpj_15,pis_065,iss_retido,total_retido,vl_liquido,cofins_76,csll_288,icms_20,irpj_48,pis_165,iss_pagar,total_a_pagar,vencimento,status,data_envio_cliente,obs,data_pgto,data_inicio,data_fim,focal,prev_fat,prev_pag
3266,MS,Modec,MV 32,QT-4601 Rev.0,,4500244885/SE1000228633,4838,2025-07-03,FAT. LOC.,743,2025-07-23,LOCAÇÃO,Macae,0,4125.00,,,,,,,,4125.00,313.50,118.80,,198.00,68.06,,698.36,2025-08-22,PAGO,2025-07-04,,2025-08-22,2025-04-26,2025-05-10,PN,2025-07-23,2026-04-20
3304,GR,Transocean,Orion,,,,4671,2025-05-06,NFSe,1016,2025-05-12,SERVIÇO,Macaé,0,4139.07,124.17,41.39,,62.09,26.90,82.78,337.33,3801.74,190.40,77.81,,136.59,41.39,124.17,570.36,2025-06-11,PAGO,2025-05-08,,2025-06-13,2025-04-27,2025-04-27,DT,2025-05-12,2026-04-06
3341,AS,Seadrill,West Tellus,QT-4693 Rev.0,,PO 702040429_3,4705,2025-05-14,FAT. LOC.,2486,2025-05-24,LOCAÇÃO,Rio,0,32640.00,,,,,,,,32640.00,2480.64,940.03,,1566.72,538.56,,5525.95,2025-07-25,Aguardando Pagamento,2025-05-20,,,2025-04-28,2025-05-14,RS,2025-05-26,2025-07-25
3341,AS,Seadrill,West Tellus,QT-4693 Rev.0,,PO 702040429_3,4705,2025-05-14,NFSe,3851,2025-06-24,SERVIÇO,Rio,0,197396.82,5921.90,1973.97,,2960.95,1283.08,,12139.90,185256.92,9080.25,3711.06,,6514.10,1973.97,9869.84,31149.22,2025-07-25,PAGO,2025-05-22,,2025-06-26,2025-04-28,2025-05-14,RS,2025-06-24,2026-04-06
3390,,Akofs Offshore,Akofs Santos,QT-4700 Rev.0,,PO 2025-00396,4675,2025-05-05,FAT. LOC.,679,2025-05-22,LOCAÇÃO,Macaé,0,27184.72,,,,,,,,27184.72,2066.04,782.92,,1304.87,448.55,,4602.37,2025-06-22,PAGO,2025-05-15,previa ok,2025-07-10,2025-04-30,2025-05-14,,,
3390,,Akofs Offshore,Akofs Santos,QT-4700 Rev.0,,PO 2025-00396,4675,2025-05-05,NFSe,1053,2025-05-22,SERVIÇO,Macaé,0,97135.62,2914.07,971.36,,1457.03,631.38,1942.71,7916.55,89219.07,4468.24,1826.15,,3205.48,971.36,2914.07,13385.29,2025-06-22,PAGO,2025-05-15,previa ok,2025-06-23,2025-04-30,2025-05-14,,,
3400,VR,Trident,PPM1,QT-4823 Rev.3,,5100023691 /#SE1000086463,4682,2025-05-07,NFSe,1297,2025-09-16,SERVIÇO,Macae,0,191387.15,5741.61,1913.87,,2870.81,1244.02,,11770.31,179616.84,8803.81,3598.08,,6315.78,1913.87,9569.36,30200.89,2025-10-16,PAGO,2025-06-16,previa ok,2025-11-06,2025-04-30,2025-06-01,DT,,
3400,VR,Trident,PPM1,QT-4823 Rev.3,,5100023691 / #SE1000086464,4682,2025-05-07,FAT. LOC.,815,2025-09-16,LOCAÇÃO,Macae,0,136018.70,,,,,,,,136018.70,10337.42,3917.34,,6528.90,2244.31,,23027.97,2025-10-16,PAGO,2025-06-16,"conforme  solicitação do cliente e alinhamento interno, estamos considerando a medição total como serviço.",2025-10-30,2025-04-30,2025-06-01,DT,,
3374,GR,Transocean,P10000,QT-4768 Rev.1,,18900009778_1,4723,2025-05-21,FAT. LOC.,715,2025-07-01,LOCAÇÃO,Macaé,0,43834.58,,,,,,,,43834.58,3331.43,1262.44,,2104.06,723.27,,7421.19,2025-07-31,PAGO,2025-06-24,,2025-07-30,2025-04-30,2025-05-17,DT,2025-07-01,2026-04-06
3400,VR,Trident,PPM1,QT-4823 Rev.3,BM3,5100023691,4682,2025-07-17,NFSe,1155,2025-07-21,SERVIÇO,Macae,0,325471.43,9764.14,3254.71,,4882.07,2115.56,,20016.49,305454.94,14971.69,6118.86,,10740.56,3254.71,16273.57,51359.39,2025-08-20,PAGO,,,2025-08-21,2025-04-30,2025-06-01,DT,,
3400,VR,Trident,PPM1,QT-4823 Rev.3,BM4,5100023691,4682,2025-07-17,FAT. LOC.,736,2025-07-21,LOCAÇÃO,Macae,0,47923.52,,,,,,,,47923.52,3642.19,1380.20,,2300.33,790.74,,8113.45,2025-08-20,PAGO,,,2025-08-19,2025-04-30,2025-06-01,DT,,
3406,AS,Seadrill,West Carina,QT-4779 Rev1,,PO# 702042172,4745,2025-05-31,NFSe,3858,2025-07-04,SERVIÇO,Rio,0,16250.00,487.50,162.50,,243.75,105.62,,999.38,15250.62,747.50,305.50,,536.25,162.50,812.50,2564.25,2025-08-03,PAGO,2025-06-27,Relatorio de Maio ok 26.06,2025-07-31,2025-05-01,2025-05-31,RS,2025-07-04,2026-04-06
3480,AS,Seadrill,West Jupiter,QT-4857 Rev0,#4046,PO 702042555_0,4802,2025-05-31,NFSe,3861,2025-07-11,SERVIÇO,Rio,0,16250.00,487.50,162.50,,243.75,105.62,,999.38,15250.62,747.50,305.50,,536.25,162.50,812.50,2564.25,2025-08-10,PAGO,2025-07-07,Previa ok - relatorio 07/07,2025-08-08,2025-05-01,2025-05-31,RS,2025-07-11,2026-04-06
3481,AS,Seadrill,West Tellus,QT-4858 Rev0,#3864,PO 702042783_0,4803,2025-05-31,NFSe,1135,2025-07-14,SERVIÇO,Macae,0,16250.00,487.50,162.50,,243.75,105.62,,999.38,15250.62,747.50,305.50,,536.25,162.50,812.50,2564.25,2025-08-13,PAGO,2025-06-30,Previa ok - RELATORIO ENVIADO 27/06,2025-08-08,2025-05-01,2025-05-31,RS,2025-07-14,2026-04-06
3289,AS,Constellation,Laguna Star,QT- 3380 Rev.2,,PO SPC000016608,4634,2025-06-02,NFSe,1084,2025-06-17,SERVIÇO,Macae,0,86560.21,2596.81,865.60,,1298.40,562.64,,5323.45,81236.76,3981.77,1627.33,,2856.49,865.60,4328.01,13659.20,2025-08-01,PAGO,2025-06-06,previa ok,2025-07-30,2025-05-01,2025-05-31,DT,2025-06-17,2026-04-20
3295,AJ,Foresea,Norbe VI,,,PO 1356288,4688,2025-06-02,NFSe,1069,2025-06-09,SERVIÇO,Macae,0,165414.66,4962.44,1654.15,,2481.22,1075.20,,10173.00,155241.66,7609.07,3109.80,,5458.68,1654.15,8270.73,26102.43,2025-07-09,PAGO,2025-06-03,,2025-07-15,2025-05-01,2025-05-31,VC,2025-06-09,2026-05-04
3296,AJ,Foresea,Norbe IX,,,1354820,4689,2025-06-02,NFSe,1075,2025-06-11,SERVIÇO,Macae,0,165414.66,4962.44,1654.15,,2481.22,1075.20,,10173.00,155241.66,7609.07,3109.80,,5458.68,1654.15,8270.73,26102.43,2025-07-11,PAGO,2025-06-10,previa ok,2025-07-15,2025-05-01,2025-05-31,VC,2025-06-11,2026-05-04
3297,AJ,Foresea,ODN I,,,PO 1355640,4690,2025-06-02,NFSe,1074,2025-06-11,SERVIÇO,Macae,0,165414.66,4962.44,1654.15,,2481.22,1075.20,,10173.00,155241.66,7609.07,3109.80,,5458.68,1654.15,8270.73,26102.43,2025-07-11,PAGO,2025-06-05,,2025-07-15,2025-05-01,2025-05-31,VC,2025-06-11,2026-05-04
3299,AS,Ventura,Carolina,QT- 3610 Rev.1,,PO 25001746,4691,2025-06-02,NFSe,1068,2025-06-06,SERVIÇO,Macaé,0,162720.00,4881.60,1627.20,,2440.80,1057.68,3254.40,13261.68,149458.32,7485.12,3059.14,,5369.76,1627.20,4881.60,22422.82,2025-07-06,PAGO,2025-06-02,previa ok,2025-07-08,2025-05-01,2025-05-31,DT,2025-06-06,2026-04-06
3330,AS,Constellation,Amaralina Star,QT-4642 Rev.3,,PO SCP000013225,4692,2025-06-02,NFSe,1095,2025-06-20,SERVIÇO,Macae,0,179791.99,5393.76,1797.92,,2696.88,1168.65,,11057.21,168734.78,8270.43,3380.09,,5933.14,1797.92,8989.60,28371.18,2025-08-15,Cancelado,2025-06-06,previa ok,,2025-05-01,2025-05-31,DT,2025-06-20,2026-04-20
3330,AS,Constellation,Amaralina Star,QT-4642 Rev.3,,PO SCP000013225,4692,2025-06-02,NFSe,1110,2025-07-01,SERVIÇO,Macae,0,170854.50,5125.64,1708.55,,2562.82,1110.55,,10507.55,160346.95,7859.31,3212.06,,5638.20,1708.55,8542.73,26960.84,2025-08-15,PAGO,2025-06-06,previa ok,2025-08-08,2025-05-01,2025-05-31,DT,2025-07-01,2026-04-20
3290,AS,Constellation,Amaralina Star,QT- 3380 Rev.2,,PO SCP000013228,4693,2025-06-02,NFSe,1064,2025-06-05,SERVIÇO,Macae,0,157495.83,4724.87,1574.96,,2362.44,1023.72,,9685.99,147809.84,7244.81,2960.92,,5197.36,1574.96,7874.79,24852.84,2025-07-20,PAGO,2025-06-02,previa ok,2025-07-21,2025-05-01,2025-05-31,DT,2025-06-05,2026-04-20
3298,AS,Ventura,Victoria,QT- 3610 Rev.1,#1967,PO 25001743,4694,2025-06-02,NFSe,1065,2025-06-06,SERVIÇO,Macaé,0,129936.00,3898.08,1299.36,,1949.04,844.58,2598.72,10589.78,119346.22,5977.06,2442.80,,4287.89,1299.36,3898.08,17905.18,2025-07-06,PAGO,2025-06-04,previa ok,2025-07-08,2025-05-01,2025-05-31,DT,2025-06-06,2026-04-06
3304,GR,Transocean,Orion,,,NON - PO,4676,2025-06-03,NFSe,1066,2025-06-04,SERVIÇO,Macaé,0,6568.75,197.06,65.69,,98.53,42.70,131.38,535.35,6033.40,302.16,123.49,,216.77,65.69,197.06,905.17,2025-07-06,PAGO,2025-06-03,HE E DIÁRIA EXTRA,2025-07-11,2025-05-01,2025-05-31,DT,2025-06-04,2026-04-06
3300,GR,Transocean,Deepwater Corcovado,Contrato,,PO 18600007654_1,4708,2025-06-03,NFSe,1062,2025-06-04,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2025-07-04,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-04,2026-04-06
3300,GR,Transocean,Deepwater Corcovado,Contrato,,PO 18600007654_1,4708,2025-06-03,FAT. LOC.,688,2025-06-04,LOCAÇÃO,Macaé,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-07-04,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-04,2026-04-06
3301,GR,Transocean,Mykonos,,,18500006836,4709,2025-06-03,NFSe,1063,2025-06-04,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2025-07-04,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-04,2026-04-06
3301,GR,Transocean,Mykonos,,,18500006836_0,4709,2025-06-03,FAT. LOC.,689,2025-06-04,LOCAÇÃO,Macaé,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-07-04,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-04,2026-04-06
3303,GR,Transocean,KG2,,,18700007971,4711,2025-06-03,NFSe,1056,2025-06-03,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2025-07-03,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-03,2026-04-06
3303,GR,Transocean,KG2,,,18700007971,4711,2025-06-03,FAT. LOC.,683,2025-06-03,LOCAÇÃO,Macaé,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-07-03,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-03,2026-04-06
3304,GR,Transocean,Orion,,,20100003267,4712,2025-06-03,NFSe,1057,2025-06-03,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2025-07-03,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-03,2026-04-06
3304,GR,Transocean,Orion,,,20100003267,4712,2025-06-03,FAT. LOC.,684,2025-06-03,LOCAÇÃO,Macaé,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-07-03,PAGO,2025-06-03,,2025-07-03,2025-05-01,2025-05-31,DT,2025-06-03,2026-04-06
3305,GR,Transocean,Aquila,,,PO22700003286,4713,2025-06-06,NFSe,1070,2025-06-09,SERVIÇO,Macaé,0,166159.80,4984.79,1661.60,,2492.40,1080.04,3323.20,13542.02,152617.78,7643.35,3123.80,,5483.27,1661.60,4984.79,22896.82,2025-07-09,PAGO,2025-06-06,,2025-07-11,2025-05-01,2025-05-31,DT,2025-06-09,2026-04-06
3305,GR,Transocean,Aquila,,,PO22700003286,4713,2025-06-06,FAT. LOC.,691,2025-06-09,LOCAÇÃO,Macaé,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-07-09,PAGO,2025-06-06,,2025-07-11,2025-05-01,2025-05-31,DT,2025-06-09,2026-04-06
3302,GR,Transocean,P10.000,,,PO 18900009314 _1,4710,2025-06-17,NFSe,1090,2025-06-18,SERVIÇO,Macaé,0,199038.81,5971.16,1990.39,,2985.58,1293.75,3980.78,16221.66,182817.15,9155.79,3741.93,,6568.28,1990.39,5971.16,27427.55,2025-07-18,PAGO,,"Stand by de Abril incluso dentro fixo do mês Maio, conforme solicitação cliente.",2025-07-18,2025-05-01,2025-05-31,DT,2025-06-18,2026-04-06
3302,GR,Transocean,P10.000,,,PO 18900009314 _1,4710,2025-06-17,FAT. LOC.,702,2025-06-18,LOCAÇÃO,Macaé,0,23020.20,,,,,,,,23020.20,1749.54,662.98,,1104.97,379.83,,3897.32,2025-07-18,PAGO,,"Stand by de Abril incluso dentro fixo do mês Maio, conforme solicitação cliente.",2025-07-18,2025-05-01,2025-05-31,DT,2025-06-18,2026-04-06
3330,AS,Constellation,Amaralina Star,QT-4642 Rev.3,,SPC000017354,4807,2025-06-30,NFSe,1111,2025-07-01,SERVIÇO,Macae,0,8945.38,268.36,89.45,,134.18,58.14,,550.14,8395.24,411.49,168.17,,295.20,89.45,447.27,1411.58,2025-08-15,PAGO,2025-06-06,previa ok,2025-08-08,2025-05-01,2025-05-31,DT,2025-07-01,2026-04-20
3366,,Valaris,DS 17,QT-4756 Rev.0,,PO 99463_0,,,NFSe,,,SERVIÇO,,0,,,,,,,,,,,,,,,,,,Cancelado,,serviço finalizado de acordo com Ademir,,2025-05-01,2025-05-15,,,
3292,#N/A,Helix,SH1,QT-3970 Rev4,,PO713188,4683,2025-05-07,NFSe,1059,2025-06-04,SERVIÇO,Macae,0,60024.53,1800.74,600.25,,900.37,390.16,,3691.51,56333.02,2761.13,1128.46,,1980.81,600.25,3001.23,9471.87,2025-07-19,PAGO,2025-05-20,previa ok,2025-07-16,2025-05-02,2025-05-19,,,
3292,#N/A,Helix,SH1,QT-3970 Rev4,,PO713188,4683,2025-05-07,FAT. LOC.,686,2025-06-04,LOCAÇÃO,Macae,0,43888.90,,,,,,,,43888.90,3335.56,1264.00,,2106.67,724.17,,7430.39,2025-07-19,PAGO,2025-05-20,previa ok,2025-07-16,2025-05-02,2025-05-19,,,
3394,,Seagems,Jade,QT-4802 Rev.1,,PO 2971,4724,2025-05-21,FAT. LOC.,705,2025-06-20,LOCAÇÃO,Macae,0,17100.00,,,,,,,,17100.00,1299.60,492.48,,820.80,282.15,,2895.03,2025-07-20,PAGO,2025-06-02,previa ok,2025-12-05,2025-05-02,2025-05-06,,,
3423,AS,Constellation,Amaralina Star,QT-4846 Rev1,,SPC000015766,4744,2025-05-27,FAT. LOC.,687,2025-06-04,LOCAÇÃO,Macae,0,27816.00,,,,,,,,27816.00,2114.02,801.10,,1335.17,458.96,,4709.25,2025-07-19,PAGO,2025-05-27,previa ok - aluguel de equipamentos,2025-07-03,2025-05-02,2025-05-27,DT,2025-06-04,2026-04-20
3240,GR,Transocean,P10.000,QT-4542 Rev.0,,18900008130,,,DANFE,6626,2025-04-29,VENDA,Macae,0,53869.85,,,,,,,,53869.85,4094.11,1551.45,10773.97,2585.75,888.85,,19894.14,2025-06-05,Cancelado,,,,2025-05-02,2025-05-18,DT,2025-04-29,2026-04-06
3240,GR,Transocean,P10.000,QT-4542 Rev.1,,PO 18900008730,,,DANFE,6666,2025-05-08,VENDA,,0,36640.08,,,,,,,,36640.08,2784.65,1055.23,7328.02,1758.72,604.56,,13531.18,2025-06-15,PAGO,,,2025-06-13,2025-05-02,2025-05-18,DT,2025-05-08,2026-04-06
3442,,Helix,SH1,QT-4926 Rev0,,713543,4678,2025-05-21,NFSe,3841,2025-06-05,SERVIÇO,Rio,0,52368.12,1571.04,523.68,,785.52,340.39,,3220.64,49147.48,2408.93,984.52,,1728.15,523.68,2618.41,8263.69,2025-07-20,PAGO,2025-05-21,cobrança de medição para Helix de acordo com solicitação do cliente,2025-07-16,2025-05-03,2025-05-07,,,
3442,,Helix,SH1,QT-4926 Rev0,,713543,4678,2025-05-21,FAT. LOC.,2492,2025-06-05,LOCAÇÃO,Rio,0,28960.00,,,,,,,,28960.00,2200.96,834.05,,1390.08,477.84,,4902.93,2025-07-20,PAGO,2025-05-21,cobrança de medição para Helix de acordo com solicitação do cliente,2025-07-16,2025-05-03,2025-05-07,,,
3394,,Seagems,Jade,QT-4802 Rev.1,,PO 2971,4724,2025-05-21,NFSe,1094,2025-06-20,SERVIÇO,Macae,0,27826.52,834.80,278.27,,417.40,180.87,,1711.33,26115.19,1280.02,523.14,,918.28,278.27,1391.33,4391.02,2025-07-20,PAGO,2025-06-02,previa ok,2025-07-18,2025-05-03,2025-05-05,,,
3395,VR,TSC Offshore,TBC,QT-4812 Rev.0,,PO SR25018_0,,,NFSe,,,SERVIÇO,,0,13080.00,392.40,130.80,,196.20,85.02,,804.42,12275.58,601.68,245.90,,431.64,130.80,654.00,2064.02,,Cancelado,,"cliente solicitou o cancelamento, conforme informado pelo Ademir",,2025-05-03,2025-05-05,DT,,
3395,VR,TSC Offshore,TBC,QT-4812 Rev.0,,PO SR25018_0,,,FAT. LOC.,,,LOCAÇÃO,,0,4350.00,,,,,,,,4350.00,330.60,125.28,,208.80,71.78,,736.46,,Cancelado,,"cliente solicitou o cancelamento, conforme informado pelo Ademir",,2025-05-03,2025-05-05,DT,,
3293,#N/A,Helix,SH2,QT-3970 Rev4,,PO 712108,4674,2025-05-05,NFSe,1031,2025-05-15,SERVIÇO,Macae,0,29689.55,890.69,296.90,,445.34,192.98,,1825.91,27863.64,1365.72,558.16,,979.76,296.90,1484.48,4685.01,2025-06-29,PAGO,2025-05-13,previa ok,2025-06-25,2025-05-04,2025-05-11,,,
3293,#N/A,Helix,SH2,QT-3970 Rev4,,PO 712108,4674,2025-05-05,FAT. LOC.,669,2025-05-15,LOCAÇÃO,Macae,0,20653.60,,,,,,,,20653.60,1569.67,594.82,,991.37,340.78,,3496.65,2025-06-29,PAGO,2025-05-13,previa ok,2025-06-25,2025-05-04,2025-05-11,,,
3294,MS,Etesco,Takatsugu J,QT-3701 Rev3,,,4714,2025-05-09,NFSe,1042,2025-05-20,SERVIÇO,Macaé,0,56385.36,1691.56,563.85,6202.39,845.78,366.50,1127.71,10797.80,45587.56,2593.73,1060.04,,1860.72,563.85,1691.56,7769.90,2025-06-19,PAGO,2025-05-19,Previa OK,2025-06-26,2025-05-04,2025-05-18,VC,2025-05-20,2026-04-06
3294,MS,Etesco,Takatsugu J,QT-3701 Rev3,,,4714,2025-05-09,FAT. LOC.,674,2025-05-20,LOCAÇÃO,Macaé,0,37590.24,,,,,,,,37590.24,2856.86,1082.60,,1804.33,620.24,,6364.03,2025-06-19,PAGO,2025-05-19,Previa OK,2025-06-25,2025-05-04,2025-05-18,VC,2025-05-20,2026-04-06
3374,GR,Transocean,P10000,QT-4768 Rev.1,,18900009778_1,4723,2025-05-21,NFSe,1109,2025-07-01,SERVIÇO,Macaé,0,153687.39,4610.62,1536.87,,2305.31,998.97,3073.75,12525.52,141161.87,7069.62,2889.32,,5071.68,1536.87,4610.62,21178.12,2025-07-31,PAGO,2025-06-24,,2025-07-30,2025-05-04,2025-05-17,DT,2025-07-01,2026-04-06
3328,MS,Etesco,Takatsugu J,QT-4640 Rev.0,,PO EVIII-38573-A,4739,2025-06-05,NFSe,1073,2025-06-11,SERVIÇO,Macaé,0,176268.94,5288.07,1762.69,19389.58,2644.03,1145.75,3525.38,33755.50,142513.44,8108.37,3313.86,,5816.88,1762.69,5288.07,24289.86,2025-07-11,PAGO,2025-06-05,Dobra do time repassar para o cliente,2025-07-11,2025-05-04,2025-05-24,VC,2025-06-11,2026-04-06
3328,MS,Etesco,Takatsugu J,QT-4640 Rev.0,,PO EVIII-38573-A,4739,2025-06-05,FAT. LOC.,693,2025-06-11,LOCAÇÃO,Macaé,0,39900.00,,,,,,,,39900.00,3032.40,1149.12,,1915.20,658.35,,6755.07,2025-07-11,PAGO,2025-06-05,,2025-07-11,2025-05-04,2025-05-24,VC,2025-06-11,2026-04-06
3344,MS,Modec,MV24,QT-4711 Rev.0,REQ169896,PO 4500246844/SE1000230340,4854,2025-06-05,NFSe,1170,2025-07-25,SERVIÇO,Macae,0,59878.79,1796.36,598.79,,898.18,389.21,,3682.55,56196.24,2754.42,1125.72,,1976.00,598.79,2993.94,9448.87,2025-08-24,PAGO,2025-07-16,,2025-08-26,2025-05-04,2025-05-18,PN,2025-07-25,2026-04-20
3408,VR,Archerwell,PPM1,QT-4848 Rev.0,BM1,PO 5100023411,4748,2025-06-27,NFSe,1152,2025-07-21,SERVIÇO,Macae,0,168335.94,5050.08,1683.36,,2525.04,1094.18,,10352.66,157983.28,7743.45,3164.72,,5555.09,1683.36,8416.80,26563.41,2025-08-20,PAGO,2025-06-03,,2025-08-21,2025-05-04,2025-05-06,DT,2025-07-21,2026-04-06
3408,VR,Archerwell,PPM1,QT-4848 Rev.0,BM2,PO 5100023411,4748,2025-06-27,FAT. LOC.,732,2025-07-21,LOCAÇÃO,Macae,0,84866.66,,,,,,,,84866.66,6449.87,2444.16,,4073.60,1400.30,,14367.93,2025-08-20,PAGO,2025-06-03,"conforme  solicitação do cliente e alinhamento interno, estamos considerando a medição total como serviço.",2025-08-19,2025-05-04,2025-05-06,DT,2025-07-21,2026-04-06
3335,AJ,Foresea,Norbe IX,QT-4697 Rev.1,,PO1354916,4715,2025-05-19,NFSe,1047,2025-05-20,SERVIÇO,Macae,0,95045.40,2851.36,950.45,,1425.68,617.80,,5845.29,89200.11,4372.09,1786.85,,3136.50,950.45,4752.27,14998.16,2025-06-20,PAGO,2025-05-20,previa ok,2025-06-26,2025-05-05,2025-05-17,VC,2025-05-20,2026-05-04
3363,GR,Transocean,Mykonos,QT-4757 Rev.0,,PO TBC,,,DANFE,6667,2025-05-08,VENDA,,0,48638.36,,,,,,,,48638.36,3696.52,1400.78,9727.67,2334.64,802.53,,17962.15,2025-06-15,PAGO,,Estamos aguardando o material,2025-06-13,2025-05-05,2025-05-05,DT,2025-05-08,2026-04-06
3324,AS,Seadrill,West Carina,QT-4662 Rev.0,,PO 702043383,4731,2025-05-27,NFSe,3845,2025-06-13,SERVIÇO,Rio,0,234442.08,7033.26,2344.42,,3516.63,1523.87,,14418.19,220023.89,10784.34,4407.51,,7736.59,2344.42,11722.10,36994.96,2025-07-13,PAGO,2025-06-11,previa coord ok - aguardando Nova PO para inserir,2025-07-11,2025-05-06,2025-05-24,RS,2025-06-13,2026-04-06
3324,AS,Seadrill,West Carina,QT-4662 Rev.0,,PO 702043383,4731,2025-05-27,FAT. LOC.,2496,2025-06-13,LOCAÇÃO,Rio,0,19380.00,,,,,,,,19380.00,1472.88,558.14,,930.24,319.77,,3281.03,2025-07-13,PAGO,2025-06-11,previa coord ok - aguardando Nova PO para inserir,2025-07-11,2025-05-06,2025-05-24,RS,2025-06-13,2026-04-06
3235,GR,Transocean,Orion,QT-4421 Rev.1,,PO 20100002624_0,,,DANFE,6345,2025-03-27,VENDA,Macae,0,68446.75,,,,,,,,68446.75,5201.95,1971.27,13689.35,3285.44,1129.37,,25277.38,2025-06-05,PAGO,,Na nossa base para certificar / Aguardando agendamento de entrega do material / Material entregue em 06/05,2025-06-13,2025-05-06,2025-05-06,DT,2025-03-27,2026-04-06
3405,VR,Archerwell,Peregrino Bravo,QT-4830 Rev.0,,PO 4504507878 / #SE1012119515,4702,2025-05-15,NFSe,1196,2025-08-11,SERVIÇO,Macae,0,139551.24,4186.54,1395.51,,2093.27,907.08,,8582.40,130968.84,6419.36,2623.56,,4605.19,1395.51,6977.56,22021.19,2025-09-10,PAGO,2025-07-30,,2025-09-10,2025-05-08,2025-05-28,DT,2025-08-11,2026-04-06
3405,VR,Archerwell,Peregrino Bravo,QT-4830 Rev.0,,PO 4504507878 / #SE 1012119514,4702,2025-05-15,FAT. LOC.,760,2025-08-11,LOCAÇÃO,Macae,0,70415.68,,,,,,,,70415.68,5351.59,2027.97,,3379.95,1161.86,,11921.37,2025-09-10,PAGO,2025-07-30,,2025-09-10,2025-05-08,2025-05-28,DT,2025-08-11,2026-04-06
3385,,SEA1,SH1,QT-4775 Rev.1,,FBG765/25-8112,4725,2025-05-21,NFSe,1091,2025-06-20,SERVIÇO,Macae,0,81739.82,2452.19,817.40,,1226.10,531.31,,5027.00,76712.82,3760.03,1536.71,,2697.41,817.40,4086.99,12898.54,2025-07-20,PAGO,2025-06-03,Após finalização do escopo WO 3385 vamos separar a diária referente a esse escopo,2025-07-21,2025-05-08,2025-05-13,,,
3385,,SEA1,SH1,QT-4775 Rev.1,,FBG765/25-8112,4725,2025-05-21,FAT. LOC.,703,2025-06-20,LOCAÇÃO,Macae,0,142194.00,,,,,,,,142194.00,10806.74,4095.19,,6825.31,2346.20,,24073.44,2025-07-20,PAGO,2025-06-03,Após finalização do escopo WO 3385 vamos separar a diária referente a esse escopo,2025-07-21,2025-05-08,2025-05-13,,,
3418,GR,Transocean,Aquila,QT-4875 Rev0,,PO 22700003720_1,4733,2025-05-23,NFSe,1067,2025-06-06,SERVIÇO,Macaé,0,9837.38,295.12,98.37,,147.56,63.94,196.75,801.75,9035.63,452.52,184.94,,324.63,98.37,295.12,1355.59,2025-07-06,PAGO,2025-06-04,,2025-07-11,2025-05-08,2025-05-11,DT,2025-06-06,2026-04-06
3414,GR,Transocean,KG2,QT-4870 Rev.0,,PO 18700006534_0,4824,2025-07-01,FAT. LOC.,729,2025-07-16,LOCAÇÃO,Macaé,0,110775.56,,,,,,,,110775.56,8418.94,3190.34,,5317.23,1827.80,,18754.30,2025-08-15,PAGO,2025-07-11,Prévia ok,2025-08-15,2025-05-08,2025-06-30,DT,2025-07-16,2026-04-06
3359,AS,Seadrill,West Jupiter,QT-4730 Rev.0,,PO 702042903,4707,2025-05-14,NFSe,1097,2025-06-24,SERVIÇO,Macae,0,330154.28,9904.63,3301.54,,4952.31,2146.00,,20304.49,309849.79,15187.10,6206.90,,10895.09,3301.54,16507.71,52098.35,2025-07-24,PAGO,2025-06-10,previa ok - medimos 2 times juntos ref troca 24/05,2025-07-18,2025-05-10,2025-06-06,RS,2025-06-24,2026-04-06
